,id,date,store_nbr,family,sales,onpromotion
620136,620136,2013-12-15,1,AUTOMOTIVE,0.0,0
620137,620137,2013-12-15,1,BABY CARE,0.0,0
620138,620138,2013-12-15,1,BEAUTY,2.0,0
620139,620139,2013-12-15,1,BEVERAGES,462.0,0
620140,620140,2013-12-15,1,BOOKS,0.0,0
621918,621918,2013-12-16,1,AUTOMOTIVE,1.0,0
621919,621919,2013-12-16,1,BABY CARE,0.0,0
621920,621920,2013-12-16,1,BEAUTY,3.0,0
621921,621921,2013-12-16,1,BEVERAGES,1147.0,0
621922,621922,2013-12-16,1,BOOKS,0.0,0
623700,623700,2013-12-17,1,AUTOMOTIVE,3.0,0
623701,623701,2013-12-17,1,BABY CARE,0.0,0
623702,623702,2013-12-17,1,BEAUTY,0.0,0
623703,623703,2013-12-17,1,BEVERAGES,921.0,0
623704,623704,2013-12-17,1,BOOKS,0.0,0
625482,625482,2013-12-18,1,AUTOMOTIVE,1.0,0
625483,625483,2013-12-18,1,BABY CARE,0.0,0
625484,625484,2013-12-18,1,BEAUTY,0.0,0
625485,625485,2013-12-18,1,BEVERAGES,1122.0,0
625486,625486,2013-12-18,1,BOOKS,0.0,0
627264,627264,2013-12-19,1,AUTOMOTIVE,0.0,0
627265,627265,2013-12-19,1,BABY CARE,0.0,0
627266,627266,2013-12-19,1,BEAUTY,1.0,0
627267,627267,2013-12-19,1,BEVERAGES,1192.0,0
627268,627268,2013-12-19,1,BOOKS,0.0,0
629046,629046,2013-12-20,1,AUTOMOTIVE,5.0,0
629047,629047,2013-12-20,1,BABY CARE,0.0,0
629048,629048,2013-12-20,1,BEAUTY,2.0,0
629049,629049,2013-12-20,1,BEVERAGES,1169.0,0
629050,629050,2013-12-20,1,BOOKS,0.0,0
630828,630828,2013-12-21,1,AUTOMOTIVE,5.0,0
630829,630829,2013-12-21,1,BABY CARE,0.0,0
630830,630830,2013-12-21,1,BEAUTY,1.0,0
630831,630831,2013-12-21,1,BEVERAGES,1265.0,0
630832,630832,2013-12-21,1,BOOKS,0.0,0
632610,632610,2013-12-22,1,AUTOMOTIVE,0.0,0
632611,632611,2013-12-22,1,BABY CARE,0.0,0
632612,632612,2013-12-22,1,BEAUTY,3.0,0
632613,632613,2013-12-22,1,BEVERAGES,796.0,0
632614,632614,2013-12-22,1,BOOKS,0.0,0
634392,634392,2013-12-23,1,AUTOMOTIVE,1.0,0
634393,634393,2013-12-23,1,BABY CARE,0.0,0
634394,634394,2013-12-23,1,BEAUTY,2.0,0
634395,634395,2013-12-23,1,BEVERAGES,1464.0,0
634396,634396,2013-12-23,1,BOOKS,0.0,0
636174,636174,2013-12-24,1,AUTOMOTIVE,1.0,0
636175,636175,2013-12-24,1,BABY CARE,0.0,0
636176,636176,2013-12-24,1,BEAUTY,2.0,0
636177,636177,2013-12-24,1,BEVERAGES,1248.0,0
636178,636178,2013-12-24,1,BOOKS,0.0,0
637956,637956,2013-12-26,1,AUTOMOTIVE,2.0,0
637957,637957,2013-12-26,1,BABY CARE,0.0,0
637958,637958,2013-12-26,1,BEAUTY,5.0,0
637959,637959,2013-12-26,1,BEVERAGES,1009.0,0
637960,637960,2013-12-26,1,BOOKS,0.0,0
639738,639738,2013-12-27,1,AUTOMOTIVE,6.0,0
639739,639739,2013-12-27,1,BABY CARE,0.0,0
639740,639740,2013-12-27,1,BEAUTY,0.0,0
639741,639741,2013-12-27,1,BEVERAGES,1025.0,0
639742,639742,2013-12-27,1,BOOKS,0.0,0
641520,641520,2013-12-28,1,AUTOMOTIVE,4.0,0
641521,641521,2013-12-28,1,BABY CARE,0.0,0
641522,641522,2013-12-28,1,BEAUTY,2.0,0
641523,641523,2013-12-28,1,BEVERAGES,803.0,0
641524,641524,2013-12-28,1,BOOKS,0.0,0
643302,643302,2013-12-29,1,AUTOMOTIVE,0.0,0
643303,643303,2013-12-29,1,BABY CARE,0.0,0
643304,643304,2013-12-29,1,BEAUTY,0.0,0
643305,643305,2013-12-29,1,BEVERAGES,242.0,0
643306,643306,2013-12-29,1,BOOKS,0.0,0
645084,645084,2013-12-30,1,AUTOMOTIVE,1.0,0
645085,645085,2013-12-30,1,BABY CARE,0.0,0
645086,645086,2013-12-30,1,BEAUTY,3.0,0
645087,645087,2013-12-30,1,BEVERAGES,1001.0,0
645088,645088,2013-12-30,1,BOOKS,0.0,0
646866,646866,2013-12-31,1,AUTOMOTIVE,2.0,0
646867,646867,2013-12-31,1,BABY CARE,0.0,0
646868,646868,2013-12-31,1,BEAUTY,1.0,0
646869,646869,2013-12-31,1,BEVERAGES,840.0,0
646870,646870,2013-12-31,1,BOOKS,0.0,0
648648,648648,2014-01-01,1,AUTOMOTIVE,0.0,0
648649,648649,2014-01-01,1,BABY CARE,0.0,0
648650,648650,2014-01-01,1,BEAUTY,0.0,0
648651,648651,2014-01-01,1,BEVERAGES,0.0,0
648652,648652,2014-01-01,1,BOOKS,0.0,0
650430,650430,2014-01-02,1,AUTOMOTIVE,3.0,0
650431,650431,2014-01-02,1,BABY CARE,0.0,0
650432,650432,2014-01-02,1,BEAUTY,6.0,0
650433,650433,2014-01-02,1,BEVERAGES,2524.0,0
650434,650434,2014-01-02,1,BOOKS,0.0,0
652212,652212,2014-01-03,1,AUTOMOTIVE,0.0,0
652213,652213,2014-01-03,1,BABY CARE,0.0,0
652214,652214,2014-01-03,1,BEAUTY,5.0,0
652215,652215,2014-01-03,1,BEVERAGES,2192.0,0
652216,652216,2014-01-03,1,BOOKS,0.0,0
653994,653994,2014-01-04,1,AUTOMOTIVE,0.0,0
653995,653995,2014-01-04,1,BABY CARE,0.0,0
653996,653996,2014-01-04,1,BEAUTY,1.0,0
653997,653997,2014-01-04,1,BEVERAGES,2282.0,0
653998,653998,2014-01-04,1,BOOKS,0.0,0
655776,655776,2014-01-05,1,AUTOMOTIVE,1.0,0
655777,655777,2014-01-05,1,BABY CARE,0.0,0
655778,655778,2014-01-05,1,BEAUTY,2.0,0
655779,655779,2014-01-05,1,BEVERAGES,989.0,0
655780,655780,2014-01-05,1,BOOKS,0.0,0
657558,657558,2014-01-06,1,AUTOMOTIVE,6.0,0
657559,657559,2014-01-06,1,BABY CARE,0.0,0
657560,657560,2014-01-06,1,BEAUTY,2.0,0
657561,657561,2014-01-06,1,BEVERAGES,2417.0,0
657562,657562,2014-01-06,1,BOOKS,0.0,0
659340,659340,2014-01-07,1,AUTOMOTIVE,2.0,0
659341,659341,2014-01-07,1,BABY CARE,0.0,0
659342,659342,2014-01-07,1,BEAUTY,2.0,0
659343,659343,2014-01-07,1,BEVERAGES,1963.0,0
659344,659344,2014-01-07,1,BOOKS,0.0,0
661122,661122,2014-01-08,1,AUTOMOTIVE,0.0,0
661123,661123,2014-01-08,1,BABY CARE,0.0,0
661124,661124,2014-01-08,1,BEAUTY,1.0,0
661125,661125,2014-01-08,1,BEVERAGES,2285.0,0
661126,661126,2014-01-08,1,BOOKS,0.0,0
662904,662904,2014-01-09,1,AUTOMOTIVE,2.0,0
662905,662905,2014-01-09,1,BABY CARE,0.0,0
662906,662906,2014-01-09,1,BEAUTY,4.0,0
662907,662907,2014-01-09,1,BEVERAGES,1982.0,0
662908,662908,2014-01-09,1,BOOKS,0.0,0
664686,664686,2014-01-10,1,AUTOMOTIVE,2.0,0
664687,664687,2014-01-10,1,BABY CARE,0.0,0
664688,664688,2014-01-10,1,BEAUTY,0.0,0
664689,664689,2014-01-10,1,BEVERAGES,2059.0,0
664690,664690,2014-01-10,1,BOOKS,0.0,0
666468,666468,2014-01-11,1,AUTOMOTIVE,4.0,0
666469,666469,2014-01-11,1,BABY CARE,0.0,0
666470,666470,2014-01-11,1,BEAUTY,5.0,0
666471,666471,2014-01-11,1,BEVERAGES,2152.0,0
666472,666472,2014-01-11,1,BOOKS,0.0,0
668250,668250,2014-01-12,1,AUTOMOTIVE,2.0,0
668251,668251,2014-01-12,1,BABY CARE,0.0,0
668252,668252,2014-01-12,1,BEAUTY,1.0,0
668253,668253,2014-01-12,1,BEVERAGES,998.0,0
668254,668254,2014-01-12,1,BOOKS,0.0,0
670032,670032,2014-01-13,1,AUTOMOTIVE,3.0,0
670033,670033,2014-01-13,1,BABY CARE,0.0,0
670034,670034,2014-01-13,1,BEAUTY,1.0,0
670035,670035,2014-01-13,1,BEVERAGES,2275.0,0
670036,670036,2014-01-13,1,BOOKS,0.0,0
671814,671814,2014-01-14,1,AUTOMOTIVE,1.0,0
671815,671815,2014-01-14,1,BABY CARE,0.0,0
671816,671816,2014-01-14,1,BEAUTY,1.0,0
671817,671817,2014-01-14,1,BEVERAGES,1911.0,0
671818,671818,2014-01-14,1,BOOKS,0.0,0
673596,673596,2014-01-15,1,AUTOMOTIVE,2.0,0
673597,673597,2014-01-15,1,BABY CARE,0.0,0
673598,673598,2014-01-15,1,BEAUTY,6.0,0
673599,673599,2014-01-15,1,BEVERAGES,2503.0,0
673600,673600,2014-01-15,1,BOOKS,0.0,0
675378,675378,2014-01-16,1,AUTOMOTIVE,4.0,0
675379,675379,2014-01-16,1,BABY CARE,0.0,0
675380,675380,2014-01-16,1,BEAUTY,1.0,0
675381,675381,2014-01-16,1,BEVERAGES,1747.0,0
675382,675382,2014-01-16,1,BOOKS,0.0,0
677160,677160,2014-01-17,1,AUTOMOTIVE,2.0,0
677161,677161,2014-01-17,1,BABY CARE,0.0,0
677162,677162,2014-01-17,1,BEAUTY,4.0,0
677163,677163,2014-01-17,1,BEVERAGES,2085.0,0
677164,677164,2014-01-17,1,BOOKS,0.0,0
678942,678942,2014-01-18,1,AUTOMOTIVE,4.0,0
678943,678943,2014-01-18,1,BABY CARE,0.0,0
678944,678944,2014-01-18,1,BEAUTY,0.0,0
678945,678945,2014-01-18,1,BEVERAGES,2183.0,0
678946,678946,2014-01-18,1,BOOKS,0.0,0
680724,680724,2014-01-19,1,AUTOMOTIVE,0.0,0
680725,680725,2014-01-19,1,BABY CARE,0.0,0
680726,680726,2014-01-19,1,BEAUTY,0.0,0
680727,680727,2014-01-19,1,BEVERAGES,1039.0,0
680728,680728,2014-01-19,1,BOOKS,0.0,0
682506,682506,2014-01-20,1,AUTOMOTIVE,2.0,0
682507,682507,2014-01-20,1,BABY CARE,0.0,0
682508,682508,2014-01-20,1,BEAUTY,1.0,0
682509,682509,2014-01-20,1,BEVERAGES,1834.0,0
682510,682510,2014-01-20,1,BOOKS,0.0,0
684288,684288,2014-01-21,1,AUTOMOTIVE,9.0,0
684289,684289,2014-01-21,1,BABY CARE,0.0,0
684290,684290,2014-01-21,1,BEAUTY,6.0,0
684291,684291,2014-01-21,1,BEVERAGES,2243.0,0
684292,684292,2014-01-21,1,BOOKS,0.0,0
686070,686070,2014-01-22,1,AUTOMOTIVE,5.0,0
686071,686071,2014-01-22,1,BABY CARE,0.0,0
686072,686072,2014-01-22,1,BEAUTY,3.0,0
686073,686073,2014-01-22,1,BEVERAGES,2168.0,0
686074,686074,2014-01-22,1,BOOKS,0.0,0
687852,687852,2014-01-23,1,AUTOMOTIVE,0.0,0
687853,687853,2014-01-23,1,BABY CARE,0.0,0
687854,687854,2014-01-23,1,BEAUTY,5.0,0
687855,687855,2014-01-23,1,BEVERAGES,1781.0,0
687856,687856,2014-01-23,1,BOOKS,0.0,0
689634,689634,2014-01-24,1,AUTOMOTIVE,4.0,0
689635,689635,2014-01-24,1,BABY CARE,0.0,0
689636,689636,2014-01-24,1,BEAUTY,1.0,0
689637,689637,2014-01-24,1,BEVERAGES,2246.0,0
689638,689638,2014-01-24,1,BOOKS,0.0,0
691416,691416,2014-01-25,1,AUTOMOTIVE,5.0,0
691417,691417,2014-01-25,1,BABY CARE,0.0,0
691418,691418,2014-01-25,1,BEAUTY,2.0,0
691419,691419,2014-01-25,1,BEVERAGES,1840.0,0
691420,691420,2014-01-25,1,BOOKS,0.0,0
693198,693198,2014-01-26,1,AUTOMOTIVE,1.0,0
693199,693199,2014-01-26,1,BABY CARE,0.0,0
693200,693200,2014-01-26,1,BEAUTY,2.0,0
693201,693201,2014-01-26,1,BEVERAGES,857.0,0
693202,693202,2014-01-26,1,BOOKS,0.0,0
694980,694980,2014-01-27,1,AUTOMOTIVE,1.0,0
694981,694981,2014-01-27,1,BABY CARE,0.0,0
694982,694982,2014-01-27,1,BEAUTY,1.0,0
694983,694983,2014-01-27,1,BEVERAGES,2003.0,0
694984,694984,2014-01-27,1,BOOKS,0.0,0
696762,696762,2014-01-28,1,AUTOMOTIVE,0.0,0
696763,696763,2014-01-28,1,BABY CARE,0.0,0
696764,696764,2014-01-28,1,BEAUTY,2.0,0
696765,696765,2014-01-28,1,BEVERAGES,1852.0,0
696766,696766,2014-01-28,1,BOOKS,0.0,0
698544,698544,2014-01-29,1,AUTOMOTIVE,4.0,0
698545,698545,2014-01-29,1,BABY CARE,0.0,0
698546,698546,2014-01-29,1,BEAUTY,3.0,0
698547,698547,2014-01-29,1,BEVERAGES,1964.0,0
698548,698548,2014-01-29,1,BOOKS,0.0,0
700326,700326,2014-01-30,1,AUTOMOTIVE,2.0,0
700327,700327,2014-01-30,1,BABY CARE,0.0,0
700328,700328,2014-01-30,1,BEAUTY,3.0,0
700329,700329,2014-01-30,1,BEVERAGES,1788.0,0
700330,700330,2014-01-30,1,BOOKS,0.0,0
702108,702108,2014-01-31,1,AUTOMOTIVE,4.0,0
702109,702109,2014-01-31,1,BABY CARE,0.0,0
702110,702110,2014-01-31,1,BEAUTY,1.0,0
702111,702111,2014-01-31,1,BEVERAGES,2000.0,0
702112,702112,2014-01-31,1,BOOKS,0.0,0
703890,703890,2014-02-01,1,AUTOMOTIVE,2.0,0
703891,703891,2014-02-01,1,BABY CARE,0.0,0
703892,703892,2014-02-01,1,BEAUTY,2.0,0
703893,703893,2014-02-01,1,BEVERAGES,1216.0,0
703894,703894,2014-02-01,1,BOOKS,0.0,0
705672,705672,2014-02-02,1,AUTOMOTIVE,2.0,0
705673,705673,2014-02-02,1,BABY CARE,0.0,0
705674,705674,2014-02-02,1,BEAUTY,0.0,0
705675,705675,2014-02-02,1,BEVERAGES,401.0,0
705676,705676,2014-02-02,1,BOOKS,0.0,0
707454,707454,2014-02-03,1,AUTOMOTIVE,0.0,0
707455,707455,2014-02-03,1,BABY CARE,0.0,0
707456,707456,2014-02-03,1,BEAUTY,4.0,0
707457,707457,2014-02-03,1,BEVERAGES,793.0,0
707458,707458,2014-02-03,1,BOOKS,0.0,0
709236,709236,2014-02-04,1,AUTOMOTIVE,14.0,0
709237,709237,2014-02-04,1,BABY CARE,0.0,0
709238,709238,2014-02-04,1,BEAUTY,3.0,0
709239,709239,2014-02-04,1,BEVERAGES,823.0,0
709240,709240,2014-02-04,1,BOOKS,0.0,0
711018,711018,2014-02-05,1,AUTOMOTIVE,3.0,0
711019,711019,2014-02-05,1,BABY CARE,0.0,0
711020,711020,2014-02-05,1,BEAUTY,0.0,0
711021,711021,2014-02-05,1,BEVERAGES,961.0,0
711022,711022,2014-02-05,1,BOOKS,0.0,0
712800,712800,2014-02-06,1,AUTOMOTIVE,1.0,0
712801,712801,2014-02-06,1,BABY CARE,0.0,0
712802,712802,2014-02-06,1,BEAUTY,5.0,0
712803,712803,2014-02-06,1,BEVERAGES,870.0,0
712804,712804,2014-02-06,1,BOOKS,0.0,0
714582,714582,2014-02-07,1,AUTOMOTIVE,6.0,0
714583,714583,2014-02-07,1,BABY CARE,0.0,0
714584,714584,2014-02-07,1,BEAUTY,2.0,0
714585,714585,2014-02-07,1,BEVERAGES,977.0,0
714586,714586,2014-02-07,1,BOOKS,0.0,0
716364,716364,2014-02-08,1,AUTOMOTIVE,1.0,0
716365,716365,2014-02-08,1,BABY CARE,0.0,0
716366,716366,2014-02-08,1,BEAUTY,1.0,0
716367,716367,2014-02-08,1,BEVERAGES,994.0,0
716368,716368,2014-02-08,1,BOOKS,0.0,0
718146,718146,2014-02-09,1,AUTOMOTIVE,1.0,0
718147,718147,2014-02-09,1,BABY CARE,0.0,0
718148,718148,2014-02-09,1,BEAUTY,0.0,0
718149,718149,2014-02-09,1,BEVERAGES,389.0,0
718150,718150,2014-02-09,1,BOOKS,0.0,0
719928,719928,2014-02-10,1,AUTOMOTIVE,3.0,0
719929,719929,2014-02-10,1,BABY CARE,0.0,0
719930,719930,2014-02-10,1,BEAUTY,3.0,0
719931,719931,2014-02-10,1,BEVERAGES,815.0,0
719932,719932,2014-02-10,1,BOOKS,0.0,0
721710,721710,2014-02-11,1,AUTOMOTIVE,5.0,0
721711,721711,2014-02-11,1,BABY CARE,0.0,0
721712,721712,2014-02-11,1,BEAUTY,1.0,0
721713,721713,2014-02-11,1,BEVERAGES,1028.0,0
721714,721714,2014-02-11,1,BOOKS,0.0,0
723492,723492,2014-02-12,1,AUTOMOTIVE,2.0,0
723493,723493,2014-02-12,1,BABY CARE,0.0,0
723494,723494,2014-02-12,1,BEAUTY,3.0,0
723495,723495,2014-02-12,1,BEVERAGES,1078.0,0
723496,723496,2014-02-12,1,BOOKS,0.0,0
725274,725274,2014-02-13,1,AUTOMOTIVE,1.0,0
725275,725275,2014-02-13,1,BABY CARE,0.0,0
725276,725276,2014-02-13,1,BEAUTY,3.0,0
725277,725277,2014-02-13,1,BEVERAGES,1127.0,0
725278,725278,2014-02-13,1,BOOKS,0.0,0
727056,727056,2014-02-14,1,AUTOMOTIVE,7.0,0
727057,727057,2014-02-14,1,BABY CARE,0.0,0
727058,727058,2014-02-14,1,BEAUTY,1.0,0
727059,727059,2014-02-14,1,BEVERAGES,1160.0,0
727060,727060,2014-02-14,1,BOOKS,0.0,0
728838,728838,2014-02-15,1,AUTOMOTIVE,5.0,0
728839,728839,2014-02-15,1,BABY CARE,0.0,0
728840,728840,2014-02-15,1,BEAUTY,3.0,0
728841,728841,2014-02-15,1,BEVERAGES,1171.0,0
728842,728842,2014-02-15,1,BOOKS,0.0,0
730620,730620,2014-02-16,1,AUTOMOTIVE,0.0,0
730621,730621,2014-02-16,1,BABY CARE,0.0,0
730622,730622,2014-02-16,1,BEAUTY,1.0,0
730623,730623,2014-02-16,1,BEVERAGES,415.0,0
730624,730624,2014-02-16,1,BOOKS,0.0,0
732402,732402,2014-02-17,1,AUTOMOTIVE,1.0,0
732403,732403,2014-02-17,1,BABY CARE,0.0,0
732404,732404,2014-02-17,1,BEAUTY,2.0,0
732405,732405,2014-02-17,1,BEVERAGES,919.0,0
732406,732406,2014-02-17,1,BOOKS,0.0,0
734184,734184,2014-02-18,1,AUTOMOTIVE,7.0,0
734185,734185,2014-02-18,1,BABY CARE,0.0,0
734186,734186,2014-02-18,1,BEAUTY,2.0,0
734187,734187,2014-02-18,1,BEVERAGES,972.0,0
734188,734188,2014-02-18,1,BOOKS,0.0,0
735966,735966,2014-02-19,1,AUTOMOTIVE,5.0,0
735967,735967,2014-02-19,1,BABY CARE,0.0,0
735968,735968,2014-02-19,1,BEAUTY,2.0,0
735969,735969,2014-02-19,1,BEVERAGES,1113.0,0
735970,735970,2014-02-19,1,BOOKS,0.0,0
737748,737748,2014-02-20,1,AUTOMOTIVE,2.0,0
737749,737749,2014-02-20,1,BABY CARE,0.0,0
737750,737750,2014-02-20,1,BEAUTY,3.0,0
737751,737751,2014-02-20,1,BEVERAGES,864.0,0
737752,737752,2014-02-20,1,BOOKS,0.0,0
739530,739530,2014-02-21,1,AUTOMOTIVE,1.0,0
739531,739531,2014-02-21,1,BABY CARE,0.0,0
739532,739532,2014-02-21,1,BEAUTY,1.0,0
739533,739533,2014-02-21,1,BEVERAGES,827.0,0
739534,739534,2014-02-21,1,BOOKS,0.0,0
741312,741312,2014-02-22,1,AUTOMOTIVE,2.0,0
741313,741313,2014-02-22,1,BABY CARE,0.0,0
741314,741314,2014-02-22,1,BEAUTY,2.0,0
741315,741315,2014-02-22,1,BEVERAGES,1070.0,0
741316,741316,2014-02-22,1,BOOKS,0.0,0
743094,743094,2014-02-23,1,AUTOMOTIVE,0.0,0
743095,743095,2014-02-23,1,BABY CARE,0.0,0
743096,743096,2014-02-23,1,BEAUTY,0.0,0
743097,743097,2014-02-23,1,BEVERAGES,444.0,0
743098,743098,2014-02-23,1,BOOKS,0.0,0
744876,744876,2014-02-24,1,AUTOMOTIVE,3.0,0
744877,744877,2014-02-24,1,BABY CARE,0.0,0
744878,744878,2014-02-24,1,BEAUTY,3.0,0
744879,744879,2014-02-24,1,BEVERAGES,1092.0,0
744880,744880,2014-02-24,1,BOOKS,0.0,0
746658,746658,2014-02-25,1,AUTOMOTIVE,2.0,0
746659,746659,2014-02-25,1,BABY CARE,0.0,0
746660,746660,2014-02-25,1,BEAUTY,3.0,0
746661,746661,2014-02-25,1,BEVERAGES,998.0,0
746662,746662,2014-02-25,1,BOOKS,0.0,0
748440,748440,2014-02-26,1,AUTOMOTIVE,6.0,0
748441,748441,2014-02-26,1,BABY CARE,0.0,0
748442,748442,2014-02-26,1,BEAUTY,4.0,0
748443,748443,2014-02-26,1,BEVERAGES,892.0,0
748444,748444,2014-02-26,1,BOOKS,0.0,0
750222,750222,2014-02-27,1,AUTOMOTIVE,0.0,0
750223,750223,2014-02-27,1,BABY CARE,0.0,0
750224,750224,2014-02-27,1,BEAUTY,1.0,0
750225,750225,2014-02-27,1,BEVERAGES,763.0,0
750226,750226,2014-02-27,1,BOOKS,0.0,0
752004,752004,2014-02-28,1,AUTOMOTIVE,3.0,0
752005,752005,2014-02-28,1,BABY CARE,0.0,0
752006,752006,2014-02-28,1,BEAUTY,0.0,0
752007,752007,2014-02-28,1,BEVERAGES,977.0,0
752008,752008,2014-02-28,1,BOOKS,0.0,0
753786,753786,2014-03-01,1,AUTOMOTIVE,4.0,0
753787,753787,2014-03-01,1,BABY CARE,0.0,0
753788,753788,2014-03-01,1,BEAUTY,2.0,0
753789,753789,2014-03-01,1,BEVERAGES,1686.0,0
753790,753790,2014-03-01,1,BOOKS,0.0,0
755568,755568,2014-03-02,1,AUTOMOTIVE,1.0,0
755569,755569,2014-03-02,1,BABY CARE,0.0,0
755570,755570,2014-03-02,1,BEAUTY,0.0,0
755571,755571,2014-03-02,1,BEVERAGES,433.0,0
755572,755572,2014-03-02,1,BOOKS,0.0,0
757350,757350,2014-03-03,1,AUTOMOTIVE,0.0,0
757351,757351,2014-03-03,1,BABY CARE,0.0,0
757352,757352,2014-03-03,1,BEAUTY,0.0,0
757353,757353,2014-03-03,1,BEVERAGES,621.0,0
757354,757354,2014-03-03,1,BOOKS,0.0,0
759132,759132,2014-03-04,1,AUTOMOTIVE,3.0,0
759133,759133,2014-03-04,1,BABY CARE,0.0,0
759134,759134,2014-03-04,1,BEAUTY,4.0,0
759135,759135,2014-03-04,1,BEVERAGES,787.0,0
759136,759136,2014-03-04,1,BOOKS,0.0,0
760914,760914,2014-03-05,1,AUTOMOTIVE,3.0,0
760915,760915,2014-03-05,1,BABY CARE,0.0,0
760916,760916,2014-03-05,1,BEAUTY,4.0,0
760917,760917,2014-03-05,1,BEVERAGES,2248.0,0
760918,760918,2014-03-05,1,BOOKS,0.0,0
762696,762696,2014-03-06,1,AUTOMOTIVE,6.0,0
762697,762697,2014-03-06,1,BABY CARE,0.0,0
762698,762698,2014-03-06,1,BEAUTY,2.0,0
762699,762699,2014-03-06,1,BEVERAGES,2140.0,0
762700,762700,2014-03-06,1,BOOKS,0.0,0
764478,764478,2014-03-07,1,AUTOMOTIVE,7.0,0
764479,764479,2014-03-07,1,BABY CARE,0.0,0
764480,764480,2014-03-07,1,BEAUTY,4.0,0
764481,764481,2014-03-07,1,BEVERAGES,2216.0,0
764482,764482,2014-03-07,1,BOOKS,0.0,0
766260,766260,2014-03-08,1,AUTOMOTIVE,3.0,0
766261,766261,2014-03-08,1,BABY CARE,0.0,0
766262,766262,2014-03-08,1,BEAUTY,6.0,0
766263,766263,2014-03-08,1,BEVERAGES,2087.0,0
766264,766264,2014-03-08,1,BOOKS,0.0,0
768042,768042,2014-03-09,1,AUTOMOTIVE,0.0,0
768043,768043,2014-03-09,1,BABY CARE,0.0,0
768044,768044,2014-03-09,1,BEAUTY,1.0,0
768045,768045,2014-03-09,1,BEVERAGES,1084.0,0
768046,768046,2014-03-09,1,BOOKS,0.0,0
769824,769824,2014-03-10,1,AUTOMOTIVE,3.0,0
769825,769825,2014-03-10,1,BABY CARE,0.0,0
769826,769826,2014-03-10,1,BEAUTY,2.0,0
769827,769827,2014-03-10,1,BEVERAGES,2085.0,0
769828,769828,2014-03-10,1,BOOKS,0.0,0
771606,771606,2014-03-11,1,AUTOMOTIVE,8.0,0
771607,771607,2014-03-11,1,BABY CARE,0.0,0
771608,771608,2014-03-11,1,BEAUTY,1.0,0
771609,771609,2014-03-11,1,BEVERAGES,1905.0,0
771610,771610,2014-03-11,1,BOOKS,0.0,0
773388,773388,2014-03-12,1,AUTOMOTIVE,2.0,0
773389,773389,2014-03-12,1,BABY CARE,0.0,0
773390,773390,2014-03-12,1,BEAUTY,1.0,0
773391,773391,2014-03-12,1,BEVERAGES,2268.0,0
773392,773392,2014-03-12,1,BOOKS,0.0,0
775170,775170,2014-03-13,1,AUTOMOTIVE,2.0,0
775171,775171,2014-03-13,1,BABY CARE,0.0,0
775172,775172,2014-03-13,1,BEAUTY,1.0,0
775173,775173,2014-03-13,1,BEVERAGES,1732.0,0
775174,775174,2014-03-13,1,BOOKS,0.0,0
776952,776952,2014-03-14,1,AUTOMOTIVE,1.0,0
776953,776953,2014-03-14,1,BABY CARE,0.0,0
776954,776954,2014-03-14,1,BEAUTY,3.0,0
776955,776955,2014-03-14,1,BEVERAGES,2036.0,0
776956,776956,2014-03-14,1,BOOKS,0.0,0
778734,778734,2014-03-15,1,AUTOMOTIVE,9.0,0
778735,778735,2014-03-15,1,BABY CARE,0.0,0
778736,778736,2014-03-15,1,BEAUTY,3.0,0
778737,778737,2014-03-15,1,BEVERAGES,1948.0,0
778738,778738,2014-03-15,1,BOOKS,0.0,0
780516,780516,2014-03-16,1,AUTOMOTIVE,1.0,0
780517,780517,2014-03-16,1,BABY CARE,0.0,0
780518,780518,2014-03-16,1,BEAUTY,1.0,0
780519,780519,2014-03-16,1,BEVERAGES,1116.0,0
780520,780520,2014-03-16,1,BOOKS,0.0,0
782298,782298,2014-03-17,1,AUTOMOTIVE,6.0,0
782299,782299,2014-03-17,1,BABY CARE,0.0,0
782300,782300,2014-03-17,1,BEAUTY,4.0,0
782301,782301,2014-03-17,1,BEVERAGES,2049.0,0
782302,782302,2014-03-17,1,BOOKS,0.0,0
784080,784080,2014-03-18,1,AUTOMOTIVE,1.0,0
784081,784081,2014-03-18,1,BABY CARE,0.0,0
784082,784082,2014-03-18,1,BEAUTY,1.0,0
784083,784083,2014-03-18,1,BEVERAGES,2009.0,0
784084,784084,2014-03-18,1,BOOKS,0.0,0
785862,785862,2014-03-19,1,AUTOMOTIVE,2.0,0
785863,785863,2014-03-19,1,BABY CARE,0.0,0
785864,785864,2014-03-19,1,BEAUTY,1.0,0
785865,785865,2014-03-19,1,BEVERAGES,2220.0,0
785866,785866,2014-03-19,1,BOOKS,0.0,0
787644,787644,2014-03-20,1,AUTOMOTIVE,1.0,0
787645,787645,2014-03-20,1,BABY CARE,0.0,0
787646,787646,2014-03-20,1,BEAUTY,2.0,0
787647,787647,2014-03-20,1,BEVERAGES,1730.0,0
787648,787648,2014-03-20,1,BOOKS,0.0,0
789426,789426,2014-03-21,1,AUTOMOTIVE,1.0,0
789427,789427,2014-03-21,1,BABY CARE,0.0,0
789428,789428,2014-03-21,1,BEAUTY,2.0,0
789429,789429,2014-03-21,1,BEVERAGES,2094.0,0
789430,789430,2014-03-21,1,BOOKS,0.0,0
791208,791208,2014-03-22,1,AUTOMOTIVE,4.0,0
791209,791209,2014-03-22,1,BABY CARE,0.0,0
791210,791210,2014-03-22,1,BEAUTY,2.0,0
